Date,Public Health Unit,Cases by episode date,7 day rolling average: Cases by episode date,Cases rate by episode date,Cases by reported date,7 day rolling average: Cases by reported date,Cases rate by reported date,Hospitalizations,Hospitalizations rate,Deaths,Deaths rate
"December 26, 2020",Ontario,3133,2845,21.3,2247,2555,15.3,114,0.8,47,0.3
"December 27, 2020",Ontario,3150,3011,21.4,2140,2550,14.5,118,0.8,41,0.3
"December 28, 2020",Ontario,3629,3177,24.6,2741,2518,18.6,114,0.8,38,0.3
"December 29, 2020",Ontario,3306,3323,22.4,3192,2612,21.7,132,0.9,49,0.3
"December 30, 2020",Ontario,3158,3445,21.4,2806,2717,19,115,0.8,47,0.3
"December 31, 2020",Ontario,3262,3512,22.1,3410,2813,23.1,113,0.8,51,0.3
"January 1, 2021",Ontario,3148,3597,21.4,3278,3056,22.2,119,0.8,53,0.4
"January 2, 2021",Ontario,3234,3720,21.9,2888,3235,19.6,109,0.7,42,0.3
"January 3, 2021",Ontario,3090,3737,21,3302,3340,22.4,113,0.8,48,0.3
"January 4, 2021",Ontario,3858,3727,26.2,3139,3529,21.3,147,1,56,0.4
"January 5, 2021",Ontario,3297,3764,22.4,3324,3594,22.6,139,0.9,52,0.4
"January 6, 2021",Ontario,3313,3763,22.5,3738,3616,25.4,141,1,52,0.4
"January 7, 2021",Ontario,2934,3788,19.9,4168,3768,28.3,138,0.9,49,0.3
"January 8, 2021",Ontario,2889,3735,19.6,3822,3892,25.9,125,0.8,47,0.3
"January 9, 2021",Ontario,2551,3692,17.3,3378,3981,22.9,137,0.9,63,0.4
"January 10, 2021",Ontario,2313,3581,15.7,3102,4061,21.1,123,0.8,51,0.3
"January 11, 2021",Ontario,2924,3454,19.8,2841,4028,19.3,121,0.8,51,0.3
"January 12, 2021",Ontario,2535,3301,17.2,3171,3979,21.5,116,0.8,45,0.3
"January 13, 2021",Ontario,2680,3177,18.2,3336,3954,22.6,115,0.8,56,0.4
"January 14, 2021",Ontario,2523,3074,17.1,2992,3889,20.3,126,0.9,46,0.3
"January 15, 2021",Ontario,2519,3007,17.1,3209,3697,21.8,114,0.8,54,0.4
"January 16, 2021",Ontario,2094,2946,14.2,2728,3597,18.5,86,0.6,65,0.4
"January 17, 2021",Ontario,1966,2872,13.3,2086,3490,14.2,94,0.6,78,0.5
"January 18, 2021",Ontario,2431,2815,16.5,2401,3325,16.3,140,1,56,0.4
"January 19, 2021",Ontario,2108,2734,14.3,2415,3253,16.4,115,0.8,64,0.4
"January 20, 2021",Ontario,2048,2665,13.9,2760,3129,18.7,111,0.8,55,0.4
"January 21, 2021",Ontario,1953,2561,13.3,2346,3035,15.9,119,0.8,65,0.4
"January 22, 2021",Ontario,1917,2468,13,2471,2930,16.8,94,0.6,55,0.4
"January 23, 2021",Ontario,1652,2370,11.2,1926,2809,13.1,84,0.6,56,0.4
"January 24, 2021",Ontario,1437,2298,9.8,1788,2678,12.1,68,0.5,52,0.4
"January 25, 2021",Ontario,1854,2212,12.6,1622,2630,11,97,0.7,54,0.4
"January 26, 2021",Ontario,1703,2117,11.6,1899,2503,12.9,99,0.7,63,0.4
"January 27, 2021",Ontario,1686,2051,11.4,1963,2418,13.3,89,0.6,48,0.3
"January 28, 2021",Ontario,1515,1992,10.3,1958,2288,13.3,73,0.5,47,0.3
"January 29, 2021",Ontario,1438,1921,9.8,1878,2225,12.7,65,0.4,52,0.4
"January 30, 2021",Ontario,1234,1842,8.4,1659,2128,11.3,70,0.5,55,0.4
"January 31, 2021",Ontario,1068,1774,7.2,1453,2084,9.9,67,0.5,42,0.3
"February 1, 2021",Ontario,1603,1714,10.9,1259,2030,8.5,85,0.6,40,0.3
"February 2, 2021",Ontario,1336,1673,9.1,1444,1970,9.8,72,0.5,48,0.3
"February 3, 2021",Ontario,1355,1613,9.2,1493,1896,10.1,86,0.6,35,0.2
"February 4, 2021",Ontario,1227,1559,8.3,1380,1819,9.4,83,0.6,39,0.3
"February 5, 2021",Ontario,1242,1512,8.4,1503,1725,10.2,73,0.5,26,0.2
"February 6, 2021",Ontario,1057,1480,7.2,1244,1664,8.4,58,0.4,29,0.2
"February 7, 2021",Ontario,965,1451,6.5,1104,1596,7.5,67,0.5,20,0.1
"February 8, 2021",Ontario,1292,1434,8.8,963,1539,6.5,74,0.5,32,0.2
"February 9, 2021",Ontario,1125,1384,7.6,1131,1491,7.7,65,0.4,30,0.2
"February 10, 2021",Ontario,1142,1349,7.8,1298,1440,8.8,58,0.4,31,0.2
"February 11, 2021",Ontario,1049,1314,7.1,1219,1408,8.3,61,0.4,19,0.1
"February 12, 2021",Ontario,1132,1285,7.7,1185,1382,8,47,0.3,26,0.2
"February 13, 2021",Ontario,967,1267,6.6,997,1330,6.8,70,0.5,15,0.1
"February 14, 2021",Ontario,887,1253,6,933,1289,6.3,51,0.3,30,0.2
"February 15, 2021",Ontario,1057,1240,7.2,859,1261,5.8,65,0.4,18,0.1
"February 16, 2021",Ontario,1065,1201,7.2,1000,1244,6.8,58,0.4,19,0.1
"February 17, 2021",Ontario,1152,1192,7.8,1100,1223,7.5,45,0.3,29,0.2
"February 18, 2021",Ontario,1150,1193,7.8,1198,1191,8.1,70,0.5,18,0.1
"February 19, 2021",Ontario,1102,1210,7.5,1222,1187,8.3,47,0.3,17,0.1
"February 20, 2021",Ontario,977,1205,6.6,1149,1193,7.8,51,0.3,16,0.1
"February 21, 2021",Ontario,907,1207,6.2,988,1218,6.7,67,0.5,14,0.1
"February 22, 2021",Ontario,1176,1210,8,905,1227,6.1,51,0.3,14,0.1
"February 23, 2021",Ontario,1170,1229,7.9,1126,1235,7.6,67,0.5,18,0.1
"February 24, 2021",Ontario,1128,1246,7.7,1189,1255,8.1,45,0.3,12,0.1
"February 25, 2021",Ontario,1065,1242,7.2,1242,1270,8.4,50,0.3,14,0.1
"February 26, 2021",Ontario,1131,1229,7.7,1113,1277,7.6,58,0.4,15,0.1
"February 27, 2021",Ontario,1088,1233,7.4,1118,1259,7.6,59,0.4,7,0
"February 28, 2021",Ontario,1039,1251,7.1,1002,1254,6.8,55,0.4,10,0.1
"March 1, 2021",Ontario,1429,1273,9.7,915,1256,6.2,45,0.3,13,0.1
"March 2, 2021",Ontario,1271,1314,8.6,1117,1258,7.6,51,0.3,18,0.1
"March 3, 2021",Ontario,1309,1331,8.9,1130,1256,7.7,51,0.3,13,0.1
"March 4, 2021",Ontario,1198,1360,8.1,1236,1247,8.4,48,0.3,8,0.1
"March 5, 2021",Ontario,1369,1382,9.3,1252,1246,8.5,73,0.5,12,0.1
"March 6, 2021",Ontario,1192,1421,8.1,1281,1269,8.7,67,0.5,13,0.1
"March 7, 2021",Ontario,1191,1438,8.1,1254,1295,8.5,43,0.3,12,0.1
"March 8, 2021",Ontario,1502,1463,10.2,1180,1336,8,73,0.5,15,0.1
"March 9, 2021",Ontario,1466,1475,9.9,1237,1380,8.4,70,0.5,12,0.1
"March 10, 2021",Ontario,1645,1506,11.2,1351,1399,9.2,61,0.4,11,0.1
"March 11, 2021",Ontario,1408,1561,9.6,1463,1435,9.9,79,0.5,13,0.1
"March 12, 2021",Ontario,1510,1596,10.2,1598,1472,10.8,63,0.4,12,0.1
"March 13, 2021",Ontario,1376,1619,9.3,1398,1529,9.5,71,0.5,10,0.1
"March 14, 2021",Ontario,1305,1649,8.9,1235,1548,8.4,59,0.4,7,0
"March 15, 2021",Ontario,1928,1667,13.1,1203,1545,8.2,70,0.5,10,0.1
"March 16, 2021",Ontario,1839,1737,12.5,1542,1549,10.5,94,0.6,13,0.1
"March 17, 2021",Ontario,1999,1798,13.6,1707,1598,11.6,79,0.5,13,0.1
"March 18, 2021",Ontario,1807,1856,12.3,1768,1656,12,80,0.5,11,0.1
"March 19, 2021",Ontario,1979,1921,13.4,1815,1706,12.3,90,0.6,18,0.1
"March 20, 2021",Ontario,1910,1997,13,1751,1742,11.9,83,0.6,4,0
"March 21, 2021",Ontario,1843,2084,12.5,1593,1799,10.8,82,0.6,8,0.1
"March 22, 2021",Ontario,2406,2172,16.3,1756,1858,11.9,95,0.6,14,0.1
"March 23, 2021",Ontario,2490,2250,16.9,1833,1948,12.4,96,0.7,14,0.1
"March 24, 2021",Ontario,2654,2357,18,2183,1996,14.8,97,0.7,19,0.1
"March 25, 2021",Ontario,2393,2464,16.2,2237,2073,15.2,105,0.7,17,0.1
"March 26, 2021",Ontario,2581,2559,17.5,2571,2150,17.4,109,0.7,19,0.1
"March 27, 2021",Ontario,2452,2657,16.6,2217,2273,15,89,0.6,16,0.1
"March 28, 2021",Ontario,2404,2746,16.3,2241,2349,15.2,101,0.7,18,0.1
"March 29, 2021",Ontario,3137,2838,21.3,2211,2455,15,133,0.9,19,0.1
"March 30, 2021",Ontario,3040,2957,20.6,2503,2529,17,139,0.9,14,0.1
"March 31, 2021",Ontario,3086,3047,20.9,2870,2639,19.5,145,1,17,0.1
"April 1, 2021",Ontario,3806,3117,25.8,2981,2751,20.2,125,0.8,17,0.1
"April 2, 2021",Ontario,3378,3348,22.9,3082,2872,20.9,114,0.8,11,0.1
"April 3, 2021",Ontario,3390,3478,23,3053,2956,20.7,150,1,12,0.1
"April 4, 2021",Ontario,3467,3631,23.5,2920,3092,19.8,143,1,26,0.2
"April 5, 2021",Ontario,4687,3805,31.8,2926,3203,19.9,164,1.1,19,0.1
"April 6, 2021",Ontario,4705,4058,31.9,3404,3320,23.1,164,1.1,13,0.1
"April 7, 2021",Ontario,4720,4330,32,3764,3467,25.5,171,1.2,25,0.2
"April 8, 2021",Ontario,4477,4596,30.4,3909,3613,26.5,200,1.4,18,0.1
"April 9, 2021",Ontario,4558,4706,30.9,3939,3765,26.7,199,1.4,30,0.2
"April 10, 2021",Ontario,4427,4899,30,4720,3904,32,202,1.4,23,0.2
"April 11, 2021",Ontario,3869,5068,26.3,3983,4177,27,192,1.3,22,0.1
"April 12, 2021",Ontario,4519,5134,30.7,4026,4350,27.3,217,1.5,29,0.2
"April 13, 2021",Ontario,4153,5106,28.2,4279,4530,29,201,1.4,36,0.2
"April 14, 2021",Ontario,4253,5016,28.9,5068,4673,34.4,231,1.6,23,0.2
"April 15, 2021",Ontario,4045,4940,27.5,4831,4886,32.8,233,1.6,25,0.2
"April 16, 2021",Ontario,4019,4869,27.3,3898,5036,26.5,232,1.6,22,0.1
"April 17, 2021",Ontario,3773,4781,25.6,4803,5029,32.6,209,1.4,33,0.2
"April 18, 2021",Ontario,3477,4674,23.6,4280,5043,29,190,1.3,31,0.2
"April 19, 2021",Ontario,4253,4610,28.9,3680,5091,25,245,1.7,31,0.2
"April 20, 2021",Ontario,3929,4567,26.7,3984,5035,27,193,1.3,26,0.2
"April 21, 2021",Ontario,3852,4530,26.1,4009,4987,27.2,195,1.3,23,0.2
"April 22, 2021",Ontario,3495,4465,23.7,4509,4814,30.6,197,1.3,43,0.3
"April 23, 2021",Ontario,3757,4375,25.5,4062,4761,27.6,205,1.4,29,0.2
"April 24, 2021",Ontario,3244,4332,22,3820,4788,25.9,164,1.1,33,0.2
"April 25, 2021",Ontario,2940,4246,20,3649,4628,24.8,169,1.1,32,0.2
"April 26, 2021",Ontario,3620,4158,24.6,3136,4525,21.3,174,1.2,38,0.3
"April 27, 2021",Ontario,3317,4055,22.5,3510,4436,23.8,165,1.1,33,0.2
"April 28, 2021",Ontario,3535,3955,24,4017,4358,27.3,185,1.3,30,0.2
"April 29, 2021",Ontario,3002,3903,20.4,3819,4360,25.9,192,1.3,20,0.1
"April 30, 2021",Ontario,3176,3823,21.6,3380,4247,22.9,166,1.1,27,0.2
"May 1, 2021",Ontario,3057,3728,20.7,3695,4136,25.1,159,1.1,35,0.2
"May 2, 2021",Ontario,2487,3697,16.9,2952,4115,20,130,0.9,23,0.2
"May 3, 2021",Ontario,3079,3624,20.9,2602,4001,17.7,165,1.1,30,0.2
"May 4, 2021",Ontario,2814,3535,19.1,2894,3914,19.6,149,1,30,0.2
"May 5, 2021",Ontario,2816,3453,19.1,3278,3814,22.2,144,1,24,0.2
"May 6, 2021",Ontario,2430,3336,16.5,3365,3693,22.8,141,1,33,0.2
"May 7, 2021",Ontario,2461,3242,16.7,2960,3619,20.1,157,1.1,37,0.3
"May 8, 2021",Ontario,2201,3126,14.9,2702,3550,18.3,133,0.9,33,0.2
"May 9, 2021",Ontario,1965,2986,13.3,2284,3388,15.5,103,0.7,22,0.1
"May 10, 2021",Ontario,2498,2901,17,2076,3279,14.1,114,0.8,22,0.1
"May 11, 2021",Ontario,2210,2806,15,2565,3193,17.4,92,0.6,26,0.2
"May 12, 2021",Ontario,2193,2707,14.9,2591,3140,17.6,120,0.8,32,0.2
"May 13, 2021",Ontario,1964,2605,13.3,2349,3027,15.9,117,0.8,23,0.2
"May 14, 2021",Ontario,1938,2529,13.2,2450,2862,16.6,97,0.7,13,0.1
"May 15, 2021",Ontario,1787,2444,12.1,2209,2778,15,105,0.7,18,0.1
"May 16, 2021",Ontario,1543,2376,10.5,1690,2698,11.5,89,0.6,18,0.1
"May 17, 2021",Ontario,1910,2307,13,1612,2601,10.9,114,0.8,20,0.1
"May 18, 2021",Ontario,1702,2211,11.6,1930,2525,13.1,91,0.6,22,0.1
"May 19, 2021",Ontario,1538,2128,10.4,2131,2421,14.5,81,0.5,22,0.1
"May 20, 2021",Ontario,1463,2022,9.9,1815,2346,12.3,103,0.7,22,0.1
"May 21, 2021",Ontario,1320,1940,9,1869,2259,12.7,77,0.5,17,0.1
"May 22, 2021",Ontario,1085,1839,7.4,1598,2164,10.8,85,0.6,29,0.2
"May 23, 2021",Ontario,879,1724,6,1210,2064,8.2,70,0.5,13,0.1
"May 24, 2021",Ontario,945,1616,6.4,1017,1986,6.9,69,0.5,14,0.1
"May 25, 2021",Ontario,1040,1458,7.1,987,1889,6.7,74,0.5,20,0.1
"May 26, 2021",Ontario,876,1350,5.9,1208,1735,8.2,57,0.4,19,0.1
"May 27, 2021",Ontario,879,1242,6,1223,1584,8.3,59,0.4,17,0.1
"May 28, 2021",Ontario,818,1147,5.6,1058,1488,7.2,43,0.3,27,0.2
"May 29, 2021",Ontario,619,1065,4.2,1056,1355,7.2,38,0.3,22,0.1
"May 30, 2021",Ontario,572,989,3.9,706,1267,4.8,53,0.4,14,0.1
"May 31, 2021",Ontario,727,939,4.9,665,1184,4.5,43,0.3,17,0.1
"June 1, 2021",Ontario,724,903,4.9,809,1127,5.5,49,0.3,10,0.1
"June 2, 2021",Ontario,696,851,4.7,860,1098,5.8,43,0.3,16,0.1
"June 3, 2021",Ontario,592,822,4,854,1041,5.8,53,0.4,10,0.1
"June 4, 2021",Ontario,531,775,3.6,709,981,4.8,31,0.2,13,0.1
"June 5, 2021",Ontario,504,728,3.4,608,924,4.1,47,0.3,15,0.1
"June 6, 2021",Ontario,381,710,2.6,489,851,3.3,41,0.3,10,0.1
"June 7, 2021",Ontario,542,678,3.7,419,815,2.8,37,0.3,10,0.1
"June 8, 2021",Ontario,473,648,3.2,513,775,3.5,30,0.2,6,0
"June 9, 2021",Ontario,446,607,3,597,727,4.1,40,0.3,11,0.1
"June 10, 2021",Ontario,419,566,2.8,511,684,3.5,42,0.3,2,0
"June 11, 2021",Ontario,394,538,2.7,522,628,3.5,36,0.2,1,0
"June 12, 2021",Ontario,344,516,2.3,434,597,2.9,29,0.2,5,0
"June 13, 2021",Ontario,302,490,2,350,569,2.4,25,0.2,9,0.1
"June 14, 2021",Ontario,384,477,2.6,353,546,2.4,36,0.2,8,0.1
"June 15, 2021",Ontario,323,451,2.2,373,536,2.5,27,0.2,5,0
"June 16, 2021",Ontario,291,426,2,369,513,2.5,25,0.2,4,0
"June 17, 2021",Ontario,246,401,1.7,352,475,2.4,28,0.2,9,0.1
"June 18, 2021",Ontario,279,373,1.9,330,449,2.2,21,0.1,4,0
"June 19, 2021",Ontario,225,354,1.5,291,418,2,27,0.2,2,0
"June 20, 2021",Ontario,215,335,1.5,261,395,1.8,16,0.1,8,0.1
"June 21, 2021",Ontario,284,320,1.9,201,380,1.4,26,0.2,7,0
"June 22, 2021",Ontario,279,304,1.9,277,355,1.9,27,0.2,3,0
"June 23, 2021",Ontario,270,297,1.8,295,340,2,21,0.1,8,0.1
"June 24, 2021",Ontario,241,294,1.6,298,328,2,23,0.2,4,0
"June 25, 2021",Ontario,226,293,1.5,304,319,2.1,24,0.2,1,0
"June 26, 2021",Ontario,175,284,1.2,247,315,1.7,23,0.2,6,0
"June 27, 2021",Ontario,186,276,1.3,209,307,1.4,20,0.1,6,0
"June 28, 2021",Ontario,243,271,1.6,183,299,1.2,13,0.1,2,0
"June 29, 2021",Ontario,184,264,1.2,243,296,1.6,15,0.1,6,0
"June 30, 2021",Ontario,238,249,1.6,235,290,1.6,17,0.1,2,0
"July 1, 2021",Ontario,143,244,1,189,281,1.3,16,0.1,5,0
"July 2, 2021",Ontario,191,228,1.3,197,263,1.3,25,0.2,5,0
"July 3, 2021",Ontario,165,222,1.1,217,245,1.5,10,0.1,3,0
"July 4, 2021",Ontario,163,220,1.1,158,240,1.1,15,0.1,4,0
"July 5, 2021",Ontario,200,217,1.4,130,232,0.9,21,0.1,6,0
"July 6, 2021",Ontario,166,210,1.1,229,224,1.6,10,0.1,5,0
"July 7, 2021",Ontario,168,207,1.1,224,221,1.5,16,0.1,5,0
"July 8, 2021",Ontario,128,195,0.9,162,219,1.1,16,0.1,7,0
"July 9, 2021",Ontario,160,193,1.1,171,215,1.2,8,0.1,5,0
"July 10, 2021",Ontario,136,188,0.9,153,211,1,16,0.1,4,0
"July 11, 2021",Ontario,136,183,0.9,124,200,0.8,15,0.1,4,0
"July 12, 2021",Ontario,192,179,1.3,111,195,0.8,14,0.1,5,0
"July 13, 2021",Ontario,164,177,1.1,157,192,1.1,12,0.1,8,0.1
"July 14, 2021",Ontario,176,177,1.2,140,180,1,13,0.1,3,0
"July 15, 2021",Ontario,137,178,0.9,178,166,1.2,6,0,3,0
"July 16, 2021",Ontario,165,180,1.1,179,169,1.2,10,0.1,6,0
"July 17, 2021",Ontario,139,181,0.9,155,170,1.1,10,0.1,0,0
"July 18, 2021",Ontario,157,181,1.1,121,170,0.8,8,0.1,2,0
"July 19, 2021",Ontario,171,184,1.2,131,170,0.9,10,0.1,2,0
"July 20, 2021",Ontario,192,181,1.3,167,173,1.1,13,0.1,3,0
"July 21, 2021",Ontario,157,186,1.1,179,175,1.2,6,0,3,0
"July 22, 2021",Ontario,147,183,1,193,181,1.3,8,0.1,2,0
"July 23, 2021",Ontario,203,184,1.4,169,184,1.1,11,0.1,0,0
"July 24, 2021",Ontario,137,190,0.9,145,182,1,7,0,3,0
"July 25, 2021",Ontario,180,190,1.2,133,180,0.9,6,0,2,0
"July 26, 2021",Ontario,240,194,1.6,127,182,0.9,6,0,0,0
"July 27, 2021",Ontario,220,205,1.5,171,182,1.2,9,0.1,3,0
"July 28, 2021",Ontario,234,210,1.6,234,182,1.6,7,0,3,0
"July 29, 2021",Ontario,219,222,1.5,250,191,1.7,10,0.1,4,0
"July 30, 2021",Ontario,203,234,1.4,235,201,1.6,10,0.1,4,0
"July 31, 2021",Ontario,214,234,1.5,197,211,1.3,7,0,0,0
"August 1, 2021",Ontario,281,247,1.9,151,220,1,10,0.1,4,0
"August 2, 2021",Ontario,350,263,2.4,137,223,0.9,9,0.1,0,0
"August 3, 2021",Ontario,396,281,2.7,208,224,1.4,14,0.1,2,0
"August 4, 2021",Ontario,397,310,2.7,275,231,1.9,18,0.1,2,0
"August 5, 2021",Ontario,418,336,2.8,346,237,2.3,16,0.1,2,0
"August 6, 2021",Ontario,373,369,2.5,445,253,3,9,0.1,2,0
"August 7, 2021",Ontario,447,397,3,342,287,2.3,15,0.1,1,0
"August 8, 2021",Ontario,443,435,3,336,311,2.3,6,0,0,0
"August 9, 2021",Ontario,545,461,3.7,335,341,2.3,18,0.1,3,0
"August 10, 2021",Ontario,553,493,3.8,385,373,2.6,16,0.1,3,0
"August 11, 2021",Ontario,573,519,3.9,535,402,3.6,17,0.1,1,0
"August 12, 2021",Ontario,489,547,3.3,529,445,3.6,12,0.1,1,0
"August 13, 2021",Ontario,449,559,3,543,475,3.7,15,0.1,1,0
"August 14, 2021",Ontario,512,571,3.5,507,491,3.4,28,0.2,2,0
"August 15, 2021",Ontario,521,582,3.5,452,518,3.1,12,0.1,1,0
"August 16, 2021",Ontario,724,595,4.9,434,536,2.9,27,0.2,2,0
"August 17, 2021",Ontario,687,624,4.7,510,553,3.5,17,0.1,3,0
"August 18, 2021",Ontario,745,646,5.1,650,573,4.4,32,0.2,1,0
"August 19, 2021",Ontario,659,674,4.5,703,592,4.8,34,0.2,2,0
"August 20, 2021",Ontario,619,702,4.2,709,620,4.8,30,0.2,1,0
"August 21, 2021",Ontario,624,729,4.2,682,647,4.6,28,0.2,1,0
"August 22, 2021",Ontario,612,748,4.2,491,676,3.3,32,0.2,2,0
"August 23, 2021",Ontario,806,762,5.5,504,682,3.4,31,0.2,0,0
"August 24, 2021",Ontario,792,776,5.4,631,694,4.3,32,0.2,2,0
"August 25, 2021",Ontario,766,793,5.2,804,713,5.5,40,0.3,5,0
"August 26, 2021",Ontario,705,796,4.8,875,739,5.9,35,0.2,2,0
"August 27, 2021",Ontario,735,804,5,760,767,5.2,28,0.2,1,0
"August 28, 2021",Ontario,678,823,4.6,702,775,4.8,26,0.2,4,0
"August 29, 2021",Ontario,649,832,4.4,582,778,4,39,0.3,1,0
"August 30, 2021",Ontario,782,838,5.3,607,793,4.1,28,0.2,5,0
"August 31, 2021",Ontario,714,834,4.8,795,810,5.4,35,0.2,5,0
"September 1, 2021",Ontario,799,821,5.4,809,837,5.5,43,0.3,3,0
"September 2, 2021",Ontario,722,826,4.9,872,838,5.9,38,0.3,3,0
"September 3, 2021",Ontario,710,829,4.8,865,837,5.9,41,0.3,5,0
"September 4, 2021",Ontario,643,825,4.4,649,854,4.4,37,0.3,7,0
"September 5, 2021",Ontario,584,819,4,615,846,4.2,30,0.2,5,0
"September 6, 2021",Ontario,716,809,4.9,518,851,3.5,29,0.2,6,0
"September 7, 2021",Ontario,820,798,5.6,672,836,4.6,40,0.3,4,0
"September 8, 2021",Ontario,761,815,5.2,853,816,5.8,27,0.2,5,0
"September 9, 2021",Ontario,758,809,5.1,839,824,5.7,37,0.3,9,0.1
"September 10, 2021",Ontario,732,815,5,843,818,5.7,33,0.2,9,0.1
"September 11, 2021",Ontario,610,819,4.1,712,815,4.8,30,0.2,8,0.1
"September 12, 2021",Ontario,658,813,4.5,583,825,4,31,0.2,3,0
"September 13, 2021",Ontario,825,825,5.6,513,820,3.5,45,0.3,4,0
"September 14, 2021",Ontario,765,843,5.2,827,819,5.6,34,0.2,6,0
"September 15, 2021",Ontario,718,834,4.9,766,844,5.2,21,0.1,4,0
"September 16, 2021",Ontario,702,827,4.8,829,830,5.6,30,0.2,4,0
"September 17, 2021",Ontario,692,818,4.7,759,828,5.2,25,0.2,11,0.1
"September 18, 2021",Ontario,554,811,3.8,637,815,4.3,27,0.2,5,0
"September 19, 2021",Ontario,514,802,3.5,540,802,3.7,28,0.2,2,0
"September 20, 2021",Ontario,703,779,4.8,596,795,4,40,0.3,5,0
"September 21, 2021",Ontario,642,759,4.4,610,809,4.1,33,0.2,5,0
"September 22, 2021",Ontario,621,739,4.2,727,773,4.9,28,0.2,6,0
"September 23, 2021",Ontario,515,723,3.5,659,767,4.5,33,0.2,3,0
"September 24, 2021",Ontario,597,692,4.1,655,739,4.4,22,0.1,5,0
"September 25, 2021",Ontario,481,677,3.3,609,722,4.1,28,0.2,9,0.1
"September 26, 2021",Ontario,558,665,3.8,440,718,3,23,0.2,3,0
"September 27, 2021",Ontario,663,672,4.5,483,701,3.3,26,0.2,6,0
"September 28, 2021",Ontario,590,666,4,590,683,4,29,0.2,6,0
"September 29, 2021",Ontario,596,657,4,648,680,4.4,22,0.1,4,0
"September 30, 2021",Ontario,508,653,3.4,648,667,4.4,22,0.1,5,0
"October 1, 2021",Ontario,556,652,3.8,604,665,4.1,38,0.3,4,0
"October 2, 2021",Ontario,477,645,3.2,536,657,3.6,20,0.1,3,0
"October 3, 2021",Ontario,432,645,2.9,517,645,3.5,22,0.1,6,0
"October 4, 2021",Ontario,573,624,3.9,405,657,2.7,25,0.2,5,0
"October 5, 2021",Ontario,550,609,3.7,625,645,4.2,25,0.2,5,0
"October 6, 2021",Ontario,527,603,3.6,568,650,3.9,27,0.2,6,0
"October 7, 2021",Ontario,464,592,3.1,660,637,4.5,25,0.2,4,0
"October 8, 2021",Ontario,478,584,3.2,573,639,3.9,19,0.1,5,0
"October 9, 2021",Ontario,388,572,2.6,494,634,3.4,34,0.2,5,0
"October 10, 2021",Ontario,376,557,2.6,355,627,2.4,18,0.1,3,0
"October 11, 2021",Ontario,385,548,2.6,350,601,2.4,23,0.2,1,0
"October 12, 2021",Ontario,452,517,3.1,369,592,2.5,28,0.2,4,0
"October 13, 2021",Ontario,428,501,2.9,372,550,2.5,30,0.2,4,0
"October 14, 2021",Ontario,354,485,2.4,597,518,4.1,18,0.1,3,0
"October 15, 2021",Ontario,386,467,2.6,490,508,3.3,26,0.2,3,0
"October 16, 2021",Ontario,311,452,2.1,370,494,2.5,20,0.1,2,0
"October 17, 2021",Ontario,316,440,2.1,368,474,2.5,19,0.1,3,0
"October 18, 2021",Ontario,370,430,2.5,301,476,2,37,0.3,4,0
"October 19, 2021",Ontario,368,427,2.5,370,468,2.5,27,0.2,6,0
"October 20, 2021",Ontario,375,414,2.5,451,468,3.1,27,0.2,6,0
"October 21, 2021",Ontario,328,405,2.2,413,481,2.8,21,0.1,9,0.1
"October 22, 2021",Ontario,355,401,2.4,411,451,2.8,18,0.1,3,0
"October 23, 2021",Ontario,314,396,2.1,311,438,2.1,14,0.1,1,0
"October 24, 2021",Ontario,310,396,2.1,240,429,1.6,14,0.1,7,0
"October 25, 2021",Ontario,388,395,2.6,296,408,2,14,0.1,3,0
"October 26, 2021",Ontario,389,398,2.6,329,407,2.2,21,0.1,5,0
"October 27, 2021",Ontario,383,401,2.6,465,400,3.2,25,0.2,0,0
"October 28, 2021",Ontario,441,403,3,414,402,2.8,14,0.1,4,0
"October 29, 2021",Ontario,422,421,2.9,348,403,2.4,19,0.1,3,0
"October 30, 2021",Ontario,351,432,2.4,409,392,2.8,15,0.1,6,0
"October 31, 2021",Ontario,407,438,2.8,336,408,2.3,31,0.2,2,0
"November 1, 2021",Ontario,588,454,4,334,424,2.3,22,0.1,4,0
"November 2, 2021",Ontario,568,487,3.9,429,430,2.9,24,0.2,4,0
"November 3, 2021",Ontario,590,516,4,528,447,3.6,22,0.1,2,0
"November 4, 2021",Ontario,578,550,3.9,527,457,3.6,23,0.2,4,0
"November 5, 2021",Ontario,573,572,3.9,603,475,4.1,23,0.2,5,0
"November 6, 2021",Ontario,543,597,3.7,536,517,3.6,25,0.2,3,0
"November 7, 2021",Ontario,531,628,3.6,479,538,3.3,29,0.2,5,0
"November 8, 2021",Ontario,645,648,4.4,397,561,2.7,31,0.2,7,0
"November 9, 2021",Ontario,620,658,4.2,573,571,3.9,28,0.2,1,0
"November 10, 2021",Ontario,668,666,4.5,594,595,4,30,0.2,4,0
"November 11, 2021",Ontario,574,679,3.9,696,606,4.7,37,0.3,6,0
"November 12, 2021",Ontario,648,678,4.4,648,633,4.4,29,0.2,7,0
"November 13, 2021",Ontario,583,690,4,594,640,4,21,0.1,4,0
"November 14, 2021",Ontario,522,697,3.5,499,650,3.4,19,0.1,2,0
"November 15, 2021",Ontario,756,696,5.1,496,653,3.4,24,0.2,4,0
"November 16, 2021",Ontario,738,714,5,667,669,4.5,30,0.2,6,0
"November 17, 2021",Ontario,765,733,5.2,703,685,4.8,29,0.2,6,0
